1603462567.000000, 1603462567.000000, 1603462567.000000
32.000000, 32.000000, 32.000000
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,54
18,27,53
17,27,54
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,54
17,27,53
18,27,53
17,27,54
17,27,54
18,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,54
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,54
17,27,53
18,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,54
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
18,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
18,27,53
18,27,54
17,27,53
17,27,53
17,27,53
18,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
18,27,53
17,27,53
17,27,53
18,27,53
17,27,53
17,27,53
17,27,53
17,26,54
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
18,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,53
17,27,54
17,27,53
17,27,53
17,27,53
17,27,54
